source_file,source_path,doi,year,authors,electrode_label,role,is_primary,mxene_formula,mxene_formula__unit,mxene_formula__conf,composition,composition__unit,composition__conf,synthesis_method,synthesis_method__unit,synthesis_method__conf,layer_no,layer_no__unit,layer_no__conf,layer_no__src,interlayer_spacing,interlayer_spacing__unit,interlayer_spacing__conf,interlayer_spacing__src,flake_size,flake_size__unit,flake_size__conf,flake_size__src,porosity,porosity__unit,porosity__conf,porosity__src,pore_diameter,pore_diameter__unit,pore_diameter__conf,pore_diameter__src,tortuosity,tortuosity__unit,tortuosity__conf,electrode_thickness,electrode_thickness__unit,electrode_thickness__conf,electrode_thickness__src,mass_loading,mass_loading__unit,mass_loading__conf,mass_loading__src,electrolyte,electrolyte__unit,electrolyte__conf,ssa,ssa__unit,ssa__conf,ssa__src,scan_rate,scan_rate__unit,scan_rate__conf,scan_rate__src,current_density,current_density__unit,current_density__conf,current_density__src,gravimetric_capacitance,gravimetric_capacitance__unit,gravimetric_capacitance__conf,gravimetric_capacitance__src,volumetric_capacitance,volumetric_capacitance__unit,volumetric_capacitance__conf,volumetric_capacitance__src,areal_capacitance,areal_capacitance__unit,areal_capacitance__conf,areal_capacitance__src,formula_match,formula_reasoning,synthesis_match,synthesis_reasoning,electrolyte_match,electrolyte_reasoning,overall,overall_reasoning
Reassembly-of-MXene-Hydrogels-into-Flexible-Films-towards-Compact-and-Ultrafast-Supercapacitors.pdf,Reassembly-of-MXene-Hydrogels-into-Flexible-Films-towards-Compact-and-Ultrafast-Supercapacitors.pdf,10.1002/adfm.202102874,2021,Wu et al.,microgel film,control,False,Ti3C2Tx,,stated,Ti3C2Tx microgel film; microgels derived from GO-assisted Ti3C2Tx hydrogel,,stated,LiF/HCl-etched Ti3C2Tx; GO-assisted hydrogel disassembly by probe sonication; vacuum filtration,,derived,3D crosslinked nanosheets,,stated,,1.38,nm,figure,"[UNCONFIRMED] Figure 2d (zoomed XRD 5-10 deg), purple curve (0002) apex at 2theta=6.39 deg -> d=1.5406/(2*sin(3.19 deg))=13.83 A=1.383 nm. Check against the text: stated delta-d between vacuum-dried Ti3C2Tx film and microgel film is 0.11 nm; my reads give 1.485-1.383=0.102 nm. [+-2%]",570,nm,stated,,,,stated,,3–5,nm,stated,,,,stated,,,stated,,,,stated,,3 M H2SO4 aqueous electrolyte,,derived,65.4,m2 g-1,derived,"Text states the series range 'SSA ... (from 8.4 to 65.4 m2 g-1) (Figure 2g)'; Figure 2g shows SSA increasing monotonically with microgel content, so 65.4 is the 100%-microgel (microgel film) end. My independent pixel read of the 100% red marker gives 64.7-65.1 m2 g-1, matching the stated endpoint within 1%. [+-2%]",2000,mV s-1,stated,Figure 3d panel label '2000 mV s-1' / caption 'at 2000 mV s-1' - the condition for this row's capacitance values.,,,stated,,206,F g-1,figure,"[UNCONFIRMED] Figure 3d, black circle at 100% microgel content -> 206 F g-1 at 2000 mV s-1. Internal check: 531/206 = 2.58 g cm-3 = the 100% density read from Figure 2g (2.57). Panel calibration verified by the 50% red star reading 734 vs stated 736 F cm-3. [+-5%]",531,F cm-3,figure,"[UNCONFIRMED] Figure 3d, red star at 100% microgel content, right axis (0/150/300/450/600/750 ticks) -> 531 F cm-3 at 2000 mV s-1. Same-panel calibration check: 50% star = 734 vs text-stated 736 F cm-3. [+-4%]",,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
s40820-024-01567-2.pdf,s40820-024-01567-2.pdf,10.1007/s40820-024-01567-2,2025,Eunji Kim et al.,MXene-pseudocapacitor (Pseudocapacitive Sensor),primary,True,Ti3C2Tx,,stated,"Ti3C2Tx (Tx = -O, -OH, -F)",,stated,LiF/HCl MILD method,,stated,delaminated,,stated,,13.54,Å,stated,,approximately 1,µm,stated,,,,stated,,,,stated,,,,stated,~50,nm,stated,,,,stated,,2 M PVA/H2SO4 gel electrolyte,,stated,,,stated,,10,mV s−1,stated,,,,stated,,,,stated,,1293.27,F cm−3,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
s40820-024-01567-2.pdf,s40820-024-01567-2.pdf,10.1007/s40820-024-01567-2,2025,Eunji Kim et al.,flexible MXene MSCs without a buffer layer,control,False,Ti3C2Tx,,derived,"Ti3C2Tx (Tx = -O, -OH, -F)",,derived,LiF/HCl MILD method,,derived,delaminated,,derived,,,,stated,,approximately 1,µm,derived,,,,stated,,,,stated,,,,stated,~50,nm,derived,,,,stated,,PVA/H2SO4 gel electrolyte,,uncertain,,,stated,,,,uncertain,,,,stated,,,,stated,,946.3,F cm−3,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,6 µm filtration,control,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching followed by vacuum-assisted filtration,,stated,delaminated,,derived,,,,stated,,219 ± 47,nm,derived,,,,stated,,,,stated,,,,stated,6,µm,stated,,,,stated,,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,10,mV s−1,figure,"Fig. 4a/4c x-axis: lowest plotted data point for this sample is at 10 mV s−1 (x-axis major ticks 10/100/1,000/10,000/100,000). This is the condition for the gravimetric/areal values reported below for this row.",,,stated,,265,F g−1,figure,"[UNCONFIRMED] Fig. 4a, black dashed open-circle curve ('6 µm filtration') at 10 mV s−1. y-axis calibrated on the 0/50/100/150/200/250/300 F g−1 ticks (2.935 px per F g−1); marker centre = 264.6 F g−1. Cross-check: same curve reads 229 F g−1 at 50 and 203 F g−1 at 100 mV s−1, matching the visually obvious ~250 F g−1 at 20 mV s−1. [+-4%]",183,F cm−3,derived,"[UNCONFIRMED] Derived: C_v = C_areal / film thickness = 0.110 F cm−2 / 6 µm (6.0e-4 cm) = 183 F cm−3, at 10 mV s−1. Paper never reports volumetric capacitance or film density directly. (Implied density = 0.110/265 F g−1 = 0.42 mg cm−2 ÷ 6 µm = 0.69 g cm−3, consistent with the 35 µm filtered paper's 0.75 g cm−3.) [+-10%]",0.11,F cm−2,figure,"[UNCONFIRMED] Fig. 4c, black dashed open-circle curve at 10 mV s−1; y-axis calibrated on 0.0/0.5/1.0/1.5/2.0 F cm−2 ticks (439.8 px per F cm−2). Open-circle marker spans 0.081–0.140, centre 0.110 F cm−2. [+-8%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,35 µm filtration,control,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching followed by vacuum-assisted filtration,,stated,delaminated,,derived,,,,stated,,219 ± 47,nm,derived,,,,stated,,,,stated,,,,stated,35,µm,stated,,,,stated,,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,10,mV s−1,figure,Fig. 4a/4c x-axis; condition for the gravimetric/areal values reported for this row.,,,stated,,236,F g−1,figure,"[UNCONFIRMED] Fig. 4a, black dashed open-diamond curve ('35 µm filtration') at 10 mV s−1; calibrated y-axis gives marker centre 235.8 F g−1. Cross-check on same curve: 198 F g−1 at 20, 147 at 50, 116 at 100 mV s−1. [+-4%]",177,F cm−3,derived,"[UNCONFIRMED] Derived: C_v = 0.621 F cm−2 / 35 µm (3.5e-3 cm) = 177 F cm−3, at 10 mV s−1. Not reported in the paper. [+-8%]",0.62,F cm−2,figure,"[UNCONFIRMED] Fig. 4c, black dashed open-diamond curve at 10 mV s−1; marker spans 0.587–0.657, centre 0.621 F cm−2. Consistency check: 0.621 / 236 F g−1 = 2.63 mg cm−2 → 0.75 g cm−3 at 35 µm, matching the 6 µm film's implied 0.69 g cm−3. [+-6%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,40 µm MXLLC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching; C12E6-assisted lamellar liquid-crystal assembly and mechanical shear alignment,,stated,delaminated,,derived,,,,stated,,219 ± 47,nm,derived,,,,stated,,,,stated,,,,stated,40,µm,stated,,,,stated,,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,"2,000",mV s−1,stated,,,,stated,,over 200,F g−1,stated,,32,F cm−3,derived,"[UNCONFIRMED] Derived: C_v = 0.128 F cm−2 / 40 µm (4.0e-3 cm) = 32 F cm−3, at 2,000 mV s−1. Not reported in the paper. [+-10%]",0.13,F cm−2,figure,"[UNCONFIRMED] Fig. 4c, blue '40 µm MXLLC' curve at 2,000 mV s−1 (the scan rate already recorded for this row); calibrated read = 0.128 F cm−2. Independently confirmed by Fig. 4d, where the 2,000 mV s−1 (red) point of the lightest film reads 0.124 F cm−2. [+-8%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,95 µm MXLLC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching; C12E6-assisted lamellar liquid-crystal assembly and mechanical shear alignment,,stated,delaminated,,derived,,,,stated,,219 ± 47,nm,derived,,,,stated,,,,stated,,,,stated,95,µm,stated,,1.4,mg cm−2,figure,"[UNCONFIRMED] Fig. 4d x-position of the 2nd data point = 1.42 mg cm−2 (x-axis calibrated on the 0/2/4/6 ticks and anchored by the labelled dashed lines at 2.80 and 6.16 mg cm−2). Independently confirmed by C_areal/C_grav from Figs 4c/4a: 0.370 F cm−2 / 259.5 F g−1 = 1.43 mg cm−2 at 10 mV s−1 (and 1.42 at 100, 200 and 500 mV s−1). [+-5%]",deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,"2,000",mV s−1,stated,,,,stated,,over 200,F g−1,stated,,31,F cm−3,derived,"[UNCONFIRMED] Derived: C_v = 0.290 F cm−2 / 95 µm (9.5e-3 cm) = 30.5 F cm−3, at 2,000 mV s−1. Not reported in the paper. [+-8%]",0.29,F cm−2,figure,"[UNCONFIRMED] Fig. 4c, red '95 µm MXLLC' curve at 2,000 mV s−1 (the scan rate already recorded for this row) = 0.290 F cm−2. Cross-checked against Fig. 4d 2,000 mV s−1 point at 1.42 mg cm−2 = 0.285 F cm−2. [+-6%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,200 µm MXLLC,primary,True,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching; C12E6-assisted lamellar liquid-crystal assembly and mechanical shear alignment,,stated,delaminated,,derived,,,,stated,,219 ± 47,nm,derived,,,,stated,,,,stated,,,,stated,200,µm,stated,,2.80,mg cm−2,derived,"Text/Fig. 4d state the labelled loading '2.80 mg cm−2' (dashed line, left edge of the plateau box). Assignment to the 200 µm film is fixed by matching Fig. 4d's 3rd point (areal 0.599 F cm−2 at 1,000 mV s−1 and 0.573 at 2,000) to the purple 200 µm curve in Fig. 4c (0.603 at 1,000 mV s−1); also confirmed arithmetically: 0.755 F cm−2 / 269.5 F g−1 (Figs 4c/4a at 10 mV s−1) = 2.80 mg cm−2. [+-2%]",deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,"2,000",mV s−1,stated,,,,stated,,over 200,F g−1,stated,,30,F cm−3,derived,"Derived from the paper's own stated areal value: 'an areal capacitance greater than 0.6 F cm−2 ... is maintained at scan rates of up to 2,000 mV s−1' ÷ 200 µm (2.0e-2 cm) = 30 F cm−3. My figure read of Fig. 4c/4d at 2,000 mV s−1 is slightly lower (0.573 F cm−2 → 29 F cm−3), so the text value is used. [+-8%]",greater than 0.6,F cm−2,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,245 µm MXLLC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching; C12E6-assisted lamellar liquid-crystal assembly and mechanical shear alignment,,stated,delaminated,,derived,,,,stated,,219 ± 47,nm,derived,,,,stated,,,,stated,,,,stated,245,µm,stated,,3.6,mg cm−2,figure,"[UNCONFIRMED] Fig. 4d x-position of the 4th data point = 3.63 mg cm−2 (axis anchored by the labelled 2.80 and 6.16 mg cm−2 dashed lines). Confirmed by C_areal/C_grav from Figs 4c/4a: 0.865/232.7 = 3.72 at 100 mV s−1, 0.645/170.7 = 3.78 at 1,000 mV s−1. [+-5%]",deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,10,mV s−1,figure,Fig. 4a/4c x-axis; condition for the gravimetric/areal values reported for this row.,,,stated,,256,F g−1,figure,"[UNCONFIRMED] Fig. 4a, orange '245 µm MXLLC' curve. The 10 mV s−1 marker is partly occluded by the overlying blue/red markers, so the curve was sampled in adjacent columns: 256.2 F g−1 at 9.1 mV s−1 and 256.6 F g−1 at 11.0 mV s−1. Independent check: mass loading 3.63 mg cm−2 x 0.934 F cm−2 (Fig. 4c) gives 257 F g−1. [+-4%]",38,F cm−3,derived,"[UNCONFIRMED] Derived: C_v = 0.934 F cm−2 / 245 µm (2.45e-2 cm) = 38.1 F cm−3, at 10 mV s−1. Not reported in the paper. [+-8%]",0.93,F cm−2,figure,"[UNCONFIRMED] Fig. 4c, orange '245 µm MXLLC' curve at 10 mV s−1; calibrated marker centre = 0.934 F cm−2 (marker spans 0.895–0.965). [+-5%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,320 µm MXLLC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx–SWCNT (10 wt% SWCNT),,stated,LiF/HCl etching; C12E6-assisted lamellar liquid-crystal assembly and mechanical shear alignment,,stated,delaminated,,derived,,,,stated,,219 ± 47,nm,derived,,,,stated,,,,stated,,,,stated,320,µm,stated,,6.16,mg cm−2,derived,"Fig. 4d labelled dashed line '6.16 mg cm−2' marks the 5th (highest-loading) point; assignment to the 320 µm film is fixed by matching that point's areal capacitance at 1,000 mV s−1 (0.647 F cm−2 in Fig. 4d) to the brown 320 µm curve in Fig. 4c (0.667 F cm−2). Caveat: C_areal/C_grav from Figs 4c/4a gives 5.7 mg cm−2 (~7% lower). [+-5%]",deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,10,mV s−1,figure,Fig. 4a/4c x-axis; condition for the gravimetric/areal values reported for this row.,,,stated,,268,F g−1,figure,"[UNCONFIRMED] Fig. 4a, brown '320 µm MXLLC' curve. The 10 mV s−1 point is occluded by the overlying purple marker, so the curve was sampled either side: 270 F g−1 at 8.5 mV s−1 and 266 F g−1 at 11.7 mV s−1 → 268 F g−1 at 10 mV s−1. Note this is ~8% higher than 1.529 F cm−2 / 6.16 mg cm−2 = 248 F g−1, an internal inconsistency between Fig. 4a/4c and the labelled 6.16 mg cm−2 in Fig. 4d. [+-5%]",48,F cm−3,derived,"[UNCONFIRMED] Derived: C_v = 1.529 F cm−2 / 320 µm (3.2e-2 cm) = 47.8 F cm−3, at 10 mV s−1. Not reported in the paper. [+-8%]",1.53,F cm−2,figure,"[UNCONFIRMED] Fig. 4c, brown '320 µm MXLLC' curve at 10 mV s−1; calibrated marker centre = 1.529 F cm−2 (marker spans 1.500–1.559); highest areal capacitance of any sample in the paper. [+-5%]",True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
s41586-018-0109-z.pdf,s41586-018-0109-z.pdf,10.1038/s41586-018-0109-z,2018,Xia et al.,pure Ti3C2Tx vacuum-filtered paper,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching followed by vacuum-assisted filtration,,derived,delaminated,,derived,,,,stated,,219 ± 47,nm,derived,,,,stated,,,,stated,,,,stated,,,stated,,,,stated,,deaerated 3 M sulfuric acid (H2SO4),,derived,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,10.1002/smtd.202500499,2025,Rajabi Kouchi et al.,three-layer MXene SC,primary,True,Ti3C2Tx,,stated,Ti3C2Tx MXene nanoflakes on Au current collector,,derived,LiF/HCl MILD etching followed by NMP liquid-phase exfoliation and solvent exchange,,derived,few-layer or single-layer,,derived,,1.23,nm,derived,,less than 400,nm,derived,,26.85,%,uncertain,,,,stated,,,,stated,1.9,μm,derived,,,,stated,,3 M H2SO4/PVA gel electrolyte,,stated,,,stated,,,,stated,,10,μA,stated,,,,stated,,611,F cm−3,stated,,122,mF cm−2,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,Small Methods - 2025 - Kouchi - StableTi3C2Tx MXene Ink Formulation and High‐Resolution Aerosol Jet Printing for.pdf,10.1002/smtd.202500499,2025,Rajabi Kouchi et al.,high-resolution MXene (HR-MXene) SC,variant,False,Ti3C2Tx,,stated,Ti3C2Tx MXene nanoflakes on Au current collector,,stated,LiF/HCl MILD etching followed by NMP liquid-phase exfoliation and solvent exchange,,derived,few-layer or single-layer,,derived,,1.23,nm,derived,,less than 400,nm,derived,,26.85,%,uncertain,,,,stated,,,,stated,≈1.25,μm,stated,,,,stated,,aqueous H2SO4-PVA gel electrolyte,,uncertain,,,stated,,,,stated,,10,μA,stated,,,,stated,,535,F cm−3,stated,,67,mF cm−2,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
Small Science - 2025 - Li - Operando X‐Ray Diffraction Study of MXene Electrode Structure in Supercapacitors with Alkali.pdf,Small Science - 2025 - Li - Operando X‐Ray Diffraction Study of MXene Electrode Structure in Supercapacitors with Alkali.pdf,10.1002/smsc.202500367,2025,Li et al.,Ti3C2Tx MXene,primary,True,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF + HCl etching,,stated,,,stated,,14.79,Å,stated,,,,stated,,,,stated,,,,stated,,,,stated,about 2,mm,derived,,about 1–2,mg,stated,"[UNVERIFIED] 'The exact thickness and weight of electrodes were not precisely controlled due to the microscopic size of the cells. Typical loading was about 1-2 mg.' IMPORTANT: this is the total mass of one binder-free MXene electrode inside the 2 mm-diameter capillary cell, NOT an areal loading in mg cm-2; the paper reports no areal loading.",1M H2SO4,,stated,below 10,m2 g-1,stated,,,,stated,,,,stated,,exceeding 100,F g-1,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
Small_2022_Guo_Thickness80_90Independent_Capacitive_Performance_of_Holey_Ti3C2Tx_Film_Prepared_through_a_Mild_Oxidation.pdf,Small_2022_Guo_Thickness80_90Independent_Capacitive_Performance_of_Holey_Ti3C2Tx_Film_Prepared_through_a_Mild_Oxidation.pdf,10.1002/smll.202205947,2022,Guo et al.,pristine Ti3C2Tx,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl etching of Ti3AlC2, followed by Ar-protected ultrasonication/delamination",,stated,few-layer,,stated,,14.1,Å,derived,"[UNVERIFIED] Bragg's law on the text-stated (002) position of this exact sample: 'Compared with the (002) diffraction peaks of the pristine Ti3C2Tx film (6.26°), the peaks of all the O-Ti3C2Tx films slightly shift toward lower angle direction to 2theta = 6.17°' (Figure 3a,b). Cu K-alpha, lambda = 0.154 nm (Experimental Section): d = 1.5406/(2*sin(3.13°)) = 14.11 Å. The 6.17° value belongs to the O-Ti3C2Tx samples and was not used here. [+-2%]",1–3,µm,stated,,,,stated,,,,stated,,,,stated,25,µm,stated,,,,stated,,3 M H2SO4 aqueous solution,,derived,,,stated,,,,stated,,0.5,A g−1,stated,,258,F g−1,stated,,,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
Small_2022_Guo_Thickness80_90Independent_Capacitive_Performance_of_Holey_Ti3C2Tx_Film_Prepared_through_a_Mild_Oxidation.pdf,Small_2022_Guo_Thickness80_90Independent_Capacitive_Performance_of_Holey_Ti3C2Tx_Film_Prepared_through_a_Mild_Oxidation.pdf,10.1002/smll.202205947,2022,Guo et al.,Ti3C2Tx sonicated for 2 h,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl-derived Ti3C2Tx subsequently sonicated at 230 W for 2 h,,stated,,,stated,,,,stated,,280,nm,stated,,,,stated,,,,stated,,,,stated,10,µm,stated,,,,stated,,3 M H2SO4 aqueous solution,,derived,,,stated,,10,mV s−1,figure,"[UNVERIFIED] Condition of the Figure 6b point read above: 'The specific capacitance of these samples under the scan rate range of 10-3000 mV s-1 is illustrated in Figure 6b', so the first point of each series is 10 mV s−1.",,,stated,,198,F g−1,figure,"[UNVERIFIED] Figure 6b (page 8), 'rate capability in 10-3000 mV s-1', panel annotated 'Electrode thickness 10 um'. Teal 'Ti3C2Tx-2h sonic' series, first point (10 mV s−1). Pixel calibration on the y-axis ticks (0/50/.../300 F g−1 at y=2140/1811/1482/1148.5/822/493/157 px, 6.61 px per F g−1). Marker centre = topmost strictly-colour-matched pixel (y=804) + marker radius 27.5 px (measured on an isolated marker of the same series) -> (2140-831.5)/6.61 = 197.9 F g−1. The 10 mV s−1 markers are crowded against the axis on this linear x-scale, hence the larger uncertainty. Consistency with text: 'The Ti3C2Tx film sonicated for 2 h remains roughly similar property with the pristine film' and it sits below H-Ti3C2Tx-25, which reads 250 F g−1 at the same point. [+-6%]",,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
Small_2022_Guo_Thickness80_90Independent_Capacitive_Performance_of_Holey_Ti3C2Tx_Film_Prepared_through_a_Mild_Oxidation.pdf,Small_2022_Guo_Thickness80_90Independent_Capacitive_Performance_of_Holey_Ti3C2Tx_Film_Prepared_through_a_Mild_Oxidation.pdf,10.1002/smll.202205947,2022,Guo et al.,Ti3C2Tx sonicated for 3 h,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl-derived Ti3C2Tx subsequently sonicated at 230 W for 3 h,,stated,,,stated,,,,stated,,240,nm,stated,,,,stated,,,,stated,,,,stated,10,µm,stated,,,,stated,,3 M H2SO4 aqueous solution,,derived,,,stated,,10,mV s−1,figure,"[UNVERIFIED] Condition of the Figure 6b point read above: 'The specific capacitance of these samples under the scan rate range of 10-3000 mV s-1 is illustrated in Figure 6b', so the first point of each series is 10 mV s−1.",,,stated,,223,F g−1,figure,"[UNVERIFIED] Figure 6b, pink 'Ti3C2Tx-3h sonic' series, first point (10 mV s−1), 10 um electrode thickness. Same y-axis pixel calibration (6.61 px per F g−1, 0 F g−1 at y=2140); topmost strictly-colour-matched pink pixel y=640 + 27.5 px marker radius -> (2140-667.5)/6.61 = 222.8 F g−1. Consistency with text: 'Although the Ti3C2Tx film sonicated for 3 h displays enhanced property, its performance is still much lower than that of the H-Ti3C2Tx-25 electrode' - 223 > 198 (2 h) and < 250 (H-Ti3C2Tx-25, read on the same panel). [+-6%]",,,stated,,,,stated,,True,Primary formula 'Ti3C2Tx' contains Ti3C2 (Ti3C2Tx or Ti3C2).,True,Synthesis explicitly mentions both LiF and HCl.,True,Electrolyte explicitly mentions H2SO4 (sulfuric acid).,PASS,Passes all criteria.
